875	122.9481 0.0080 2.0385 2.4075 5.3772 0.7441 0.5620
876	122.6005 0.0080 2.0423 2.3886 5.3529 0.7304 0.5624
877	122.2557 0.0080 2.0462 2.3697 5.3285 0.7168 0.5628
878	121.9139 0.0080 2.0500 2.3510 5.3043 0.7033 0.5631
879	121.5750 0.0080 2.0538 2.3325 5.2800 0.6899 0.5635
880	121.2391 0.0080 2.0576 2.3141 5.2558 0.6766 0.5639
881	120.9063 0.0080 2.0614 2.2958 5.2316 0.6633 0.5642
882	120.5766 0.0080 2.0652 2.2777 5.2075 0.6501 0.5646
883	120.2499 0.0080 2.0690 2.2596 5.1834 0.6371 0.5650
884	119.9264 0.0080 2.0727 2.2418 5.1594 0.6241 0.5653
885	119.6060 0.0080 2.0765 2.2240 5.1355 0.6112 0.5657
886	119.2889 0.0080 2.0803 2.2064 5.1116 0.5984 0.5660
887	118.9749 0.0080 2.0840 2.1889 5.0878 0.5856 0.5664
888	118.6642 0.0080 2.0877 2.1716 5.0640 0.5730 0.5667
889	118.3568 0.0080 2.0915 2.1544 5.0404 0.5605 0.5671
890	118.0526 0.0080 2.0952 2.1373 5.0168 0.5481 0.5674
891	117.7518 0.0080 2.0989 2.1204 4.9933 0.5358 0.5677
892	117.4542 0.0080 2.1026 2.1035 4.9699 0.5236 0.5681
893	117.1600 0.0080 2.1063 2.0868 4.9466 0.5115 0.5684
894	116.8692 0.0080 2.1099 2.0703 4.9234 0.4995 0.5687
895	116.5817 0.0080 2.1136 2.0538 4.9002 0.4876 0.5690
896	116.2975 0.0080 2.1172 2.0375 4.8772 0.4758 0.5694
897	116.0168 0.0080 2.1208 2.0213 4.8543 0.4642 0.5697
898	115.7394 0.0080 2.1245 2.0052 4.8315 0.4526 0.5700
899	115.4654 0.0080 2.1281 1.9893 4.8088 0.4412 0.5703
900	115.1948 0.0080 2.1316 1.9735 4.7862 0.4299 0.5706
901	114.9277 0.0080 2.1352 1.9578 4.7637 0.4187 0.5709
902	114.6639 0.0080 2.1388 1.9422 4.7414 0.4076 0.5712
903	114.4035 0.0080 2.1423 1.9267 4.7191 0.3966 0.5715
904	114.1465 0.0080 2.1458 1.9114 4.6970 0.3858 0.5718
905	113.8930 0.0080 2.1493 1.8962 4.6750 0.3751 0.5721
906	113.6428 0.0080 2.1528 1.8811 4.6531 0.3644 0.5724
907	113.3960 0.0080 2.1563 1.8661 4.6313 0.3539 0.5727
908	113.1526 0.0080 2.1598 1.8512 4.6097 0.3436 0.5730
909	112.9127 0.0080 2.1632 1.8365 4.5882 0.3333 0.5733
910	112.6761 0.0080 2.1666 1.8219 4.5668 0.3232 0.5735
911	112.4429 0.0080 2.1701 1.8073 4.5456 0.3132 0.5738
912	112.2130 0.0080 2.1735 1.7929 4.5245 0.3033 0.5741
913	111.9865 0.0080 2.1768 1.7786 4.5035 0.2935 0.5744
914	111.7634 0.0080 2.1802 1.7644 4.4826 0.2839 0.5746
915	111.5436 0.0080 2.1835 1.7504 4.4619 0.2743 0.5749
916	111.3272 0.0080 2.1869 1.7364 4.4414 0.2649 0.5751
917	111.1141 0.0080 2.1902 1.7226 4.4209 0.2557 0.5754
918	110.9043 0.0080 2.1935 1.7088 4.4006 0.2465 0.5756
919	110.6978 0.0080 2.1968 1.6952 4.3805 0.2375 0.5759
920	110.4945 0.0080 2.2000 1.6817 4.3604 0.2285 0.5761
921	110.2946 0.0080 2.2033 1.6682 4.3406 0.2198 0.5764
922	110.0979 0.0080 2.2065 1.6549 4.3208 0.2111 0.5766
923	109.9045 0.0080 2.2097 1.6417 4.3012 0.2025 0.5768
924	109.7143 0.0080 2.2129 1.6286 4.2818 0.1941 0.5771
925	109.5273 0.0080 2.2161 1.6156 4.2624 0.1858 0.5773
926	109.3435 0.0080 2.2192 1.6027 4.2433 0.1776 0.5775
927	109.1629 0.0080 2.2224 1.5899 4.2242 0.1696 0.5778
928	108.9855 0.0080 2.2255 1.5772 4.2053 0.1616 0.5780
929	108.8112 0.0080 2.2286 1.5646 4.1866 0.1538 0.5782
930	108.6400 0.0080 2.2317 1.5521 4.1680 0.1461 0.5784
931	108.4720 0.0080 2.2348 1.5397 4.1495 0.1385 0.5786
932	108.3070 0.0080 2.2378 1.5274 4.1312 0.1310 0.5788
933	108.1452 0.0080 2.2409 1.5152 4.1131 0.1237 0.5790
934	107.9864 0.0080 2.2439 1.5031 4.0950 0.1164 0.5792
935	107.8306 0.0080 2.2469 1.4911 4.0771 0.1093 0.5794
936	107.6778 0.0080 2.2499 1.4792 4.0594 0.1023 0.5796
937	107.5281 0.0080 2.2529 1.4674 4.0418 0.0954 0.5798
938	107.3813 0.0080 2.2558 1.4556 4.0243 0.0887 0.5800
939	107.2375 0.0080 2.2588 1.4440 4.0070 0.0820 0.5801
940	107.0966 0.0080 2.2617 1.4325 3.9899 0.0755 0.5803
941	106.9587 0.0080 2.2646 1.4210 3.9728 0.0691 0.5805
942	106.8237 0.0080 2.2675 1.4097 3.9559 0.0628 0.5807
943	106.6915 0.0080 2.2704 1.3984 3.9392 0.0568 0.5808
944	106.5622 0.0080 2.2731 1.3872 3.9226 0.0511 0.5810
945	106.4356 0.0080 2.2758 1.3761 3.9061 0.0458 0.5811
946	106.3118 0.0080 2.2784 1.3651 3.8898 0.0409 0.5813
947	106.1907 0.0080 2.2809 1.3542 3.8736 0.0364 0.5814
948	106.0721 0.0080 2.2833 1.3434 3.8576 0.0323 0.5815
949	105.9562 0.0080 2.2857 1.3327 3.8417 0.0286 0.5816
950	105.8428 0.0080 2.2879 1.3220 3.8259 0.0253 0.5817
951	105.7319 0.0080 2.2901 1.3114 3.8103 0.0223 0.5818
952	105.6234 0.0080 2.2922 1.3010 3.7948 0.0196 0.5819
953	105.5173 0.0080 2.2943 1.2906 3.7795 0.0172 0.5819
954	105.4136 0.0080 2.2963 1.2802 3.7643 0.0151 0.5820
955	105.3122 0.0080 2.2983 1.2700 3.7493 0.0132 0.5820
956	105.2131 0.0080 2.3002 1.2598 3.7344 0.0115 0.5821
957	105.1163 0.0080 2.3021 1.2498 3.7197 0.0101 0.5821
958	105.0217 0.0080 2.3039 1.2398 3.7051 0.0088 0.5822
959	104.9294 0.0080 2.3057 1.2299 3.6907 0.0076 0.5822
960	104.8393 0.0080 2.3075 1.2200 3.6764 0.0066 0.5822
961	104.7514 0.0080 2.3093 1.2103 3.6622 0.0058 0.5822
962	104.6656 0.0080 2.3111 1.2006 3.6482 0.0050 0.5823
963	104.5820 0.0080 2.3128 1.1910 3.6344 0.0043 0.5823
964	104.5006 0.0080 2.3146 1.1815 3.6207 0.0038 0.5823
965	104.4212 0.0080 2.3163 1.1720 3.6071 0.0033 0.5823
966	104.3439 0.0080 2.3180 1.1626 3.5937 0.0028 0.5823
967	104.2687 0.0080 2.3198 1.1533 3.5804 0.0024 0.5823
968	104.1955 0.0080 2.3215 1.1441 3.5673 0.0021 0.5823
969	104.1244 0.0080 2.3232 1.1350 3.5543 0.0018 0.5823
970	104.0553 0.0080 2.3250 1.1259 3.5415 0.0016 0.5823
971	103.9882 0.0080 2.3267 1.1169 3.5288 0.0014 0.5824
972	103.9231 0.0080 2.3284 1.1080 3.5162 0.0012 0.5824
973	103.8600 0.0080 2.3301 1.0991 3.5038 0.0010 0.5824
974	103.7988 0.0080 2.3319 1.0903 3.4915 0.0009 0.5824
975	103.7395 0.0080 2.3336 1.0816 3.4793 0.0007 0.5824
976	103.6821 0.0080 2.3354 1.0729 3.4673 0.0006 0.5824
977	103.6267 0.0080 2.3371 1.0644 3.4554 0.0006 0.5824
978	103.5731 0.0080 2.3389 1.0558 3.4436 0.0005 0.5824
979	103.5214 0.0080 2.3407 1.0474 3.4320 0.0004 0.5824
980	103.4715 0.0080 2.3424 1.0390 3.4205 0.0004 0.5824
981	103.4234 0.0080 2.3442 1.0307 3.4091 0.0003 0.5824
982	103.3772 0.0080 2.3460 1.0225 3.3978 0.0003 0.5824
983	103.3327 0.0080 2.3478 1.0143 3.3867 0.0002 0.5824
984	103.2900 0.0080 2.3496 1.0062 3.3757 0.0002 0.5824
985	103.2491 0.0080 2.3514 0.9981 3.3648 0.0002 0.5824
986	103.2099 0.0080 2.3532 0.9901 3.3540 0.0001 0.5824
987	103.1725 0.0080 2.3551 0.9822 3.3433 0.0001 0.5824
988	103.1367 0.0080 2.3569 0.9744 3.3328 0.0001 0.5824
989	103.1026 0.0080 2.3587 0.9666 3.3224 0.0001 0.5824
990	103.0702 0.0080 2.3606 0.9588 3.3121 0.0001 0.5824
991	103.0395 0.0080 2.3624 0.9512 3.3019 0.0001 0.5824
992	103.0104 0.0080 2.3643 0.9436 3.2918 0.0001 0.5824
993	102.9829 0.0080 2.3662 0.9360 3.2818 0.0000 0.5824
994	102.9571 0.0080 2.3680 0.9285 3.2719 0.0000 0.5824
995	102.9328 0.0080 2.3699 0.9211 3.2621 0.0000 0.5824
996	102.9101 0.0080 2.3718 0.9137 3.2525 0.0000 0.5824
997	102.8890 0.0080 2.3737 0.9064 3.2429 0.0000 0.5824
998	102.8694 0.0080 2.3756 0.8992 3.2335 0.0000 0.5824
999	102.8514 0.0080 2.3775 0.8920 3.2241 0.0000 0.5824
1000	102.8349 0.0080 2.3794 0.8848 3.2149 0.0000 0.5824
1001	102.8199 0.0080 2.3813 0.8778 3.2057 0.0000 0.5824
1002	102.8064 0.0080 2.3833 0.8707 3.1967 0.0000 0.5824
1003	102.7943 0.0080 2.3852 0.8638 3.1877 0.0000 0.5824
1004	102.7837 0.0080 2.3871 0.8569 3.1789 0.0000 0.5824
1005	102.7746 0.0080 2.3891 0.8500 3.1701 0.0000 0.5824
1006	102.7669 0.0080 2.3910 0.8432 3.1615 0.0000 0.5824
1007	102.7607 0.0080 2.3930 0.8365 3.1529 0.0000 0.5824
1008	102.7558 0.0080 2.3949 0.8298 3.1444 0.0000 0.5824
1009	102.7524 0.0080 2.3969 0.8231 3.1361 0.0000 0.5824
1010	102.7503 0.0080 2.3989 0.8166 3.1278 0.0000 0.5824
1011	102.7496 0.0080 2.4009 0.8100 3.1196 0.0000 0.5824
1012	102.7503 0.0080 2.4028 0.8035 3.1114 0.0001 0.5824
1013	102.7523 0.0080 2.4047 0.7971 3.1034 0.0003 0.5824
1014	102.7556 0.0080 2.4066 0.7907 3.0955 0.0007 0.5824
1015	102.7602 0.0080 2.4085 0.7844 3.0876 0.0011 0.5824
1016	102.7660 0.0080 2.4104 0.7781 3.0799 0.0017 0.5823
1017	102.7731 0.0080 2.4122 0.7719 3.0722 0.0023 0.5823
1018	102.7814 0.0080 2.4141 0.7657 3.0646 0.0030 0.5823
1019	102.7909 0.0080 2.4159 0.7596 3.0571 0.0037 0.5823
1020	102.8016 0.0080 2.4178 0.7535 3.0496 0.0044 0.5823
1021	102.8135 0.0080 2.4196 0.7475 3.0423 0.0052 0.5822
1022	102.8265 0.0080 2.4214 0.7415 3.0350 0.0059 0.5822
1023	102.8407 0.0080 2.4232 0.7356 3.0279 0.0067 0.5822
1024	102.8561 0.0080 2.4251 0.7297 3.0208 0.0075 0.5822
1025	102.8726 0.0080 2.4269 0.7239 3.0137 0.0084 0.5822
1026	102.8902 0.0080 2.4287 0.7181 3.0068 0.0092 0.5821
1027	102.9089 0.0080 2.4306 0.7123 3.0000 0.0100 0.5821
1028	102.9287 0.0080 2.4324 0.7066 2.9932 0.0109 0.5821
1029	102.9497 0.0080 2.4343 0.7010 2.9865 0.0117 0.5821
1030	102.9717 0.0080 2.4361 0.6954 2.9799 0.0125 0.5820
1031	102.9948 0.0080 2.4380 0.6898 2.9733 0.0133 0.5820
1032	103.0190 0.0080 2.4398 0.6843 2.9669 0.0142 0.5820
1033	103.0442 0.0080 2.4417 0.6788 2.9605 0.0150 0.5820
1034	103.0705 0.0080 2.4435 0.6734 2.9542 0.0158 0.5820
1035	103.0978 0.0080 2.4454 0.6680 2.9479 0.0166 0.5819
1036	103.1261 0.0080 2.4472 0.6627 2.9417 0.0174 0.5819
1037	103.1555 0.0080 2.4491 0.6574 2.9357 0.0182 0.5819
1038	103.1859 0.0080 2.4510 0.6521 2.9296 0.0190 0.5819
1039	103.2173 0.0080 2.4529 0.6469 2.9237 0.0198 0.5818
1040	103.2497 0.0080 2.4547 0.6417 2.9178 0.0206 0.5818
1041	103.2830 0.0080 2.4566 0.6366 2.9120 0.0214 0.5818
1042	103.3174 0.0080 2.4585 0.6315 2.9062 0.0222 0.5818
1043	103.3526 0.0080 2.4604 0.6264 2.9006 0.0229 0.5818
1044	103.3889 0.0080 2.4623 0.6214 2.8950 0.0237 0.5817
1045	103.4261 0.0080 2.4642 0.6164 2.8894 0.0244 0.5817
1046	103.4642 0.0080 2.4661 0.6115 2.8839 0.0252 0.5817
1047	103.5033 0.0080 2.4680 0.6066 2.8785 0.0259 0.5817
1048	103.5433 0.0080 2.4699 0.6018 2.8732 0.0266 0.5817
1049	103.5842 0.0080 2.4718 0.5970 2.8679 0.0274 0.5816
1050	103.6260 0.0080 2.4737 0.5922 2.8627 0.0281 0.5816
1051	103.6687 0.0080 2.4756 0.5874 2.8575 0.0288 0.5816
1052	103.7123 0.0080 2.4775 0.5827 2.8524 0.0295 0.5816
1053	103.7568 0.0080 2.4794 0.5781 2.8474 0.0302 0.5816
1054	103.8021 0.0080 2.4813 0.5735 2.8424 0.0309 0.5815
1055	103.8483 0.0080 2.4833 0.5689 2.8375 0.0316 0.5815
1056	103.8953 0.0080 2.4852 0.5643 2.8326 0.0323 0.5815
1057	103.9432 0.0080 2.4871 0.5598 2.8278 0.0329 0.5815
1058	103.9920 0.0080 2.4890 0.5553 2.8231 0.0336 0.5815
1059	104.0415 0.0080 2.4910 0.5509 2.8184 0.0343 0.5815
1060	104.0919 0.0080 2.4929 0.5465 2.8137 0.0349 0.5814
1061	104.1431 0.0080 2.4948 0.5421 2.8092 0.0356 0.5814
1062	104.1951 0.0080 2.4967 0.5378 2.8046 0.0362 0.5814
1063	104.2479 0.0080 2.4987 0.5335 2.8002 0.0369 0.5814
1064	104.3015 0.0080 2.5006 0.5292 2.7958 0.0375 0.5814
1065	104.3559 0.0080 2.5025 0.5250 2.7914 0.0381 0.5813
1066	104.4111 0.0080 2.5044 0.5208 2.7871 0.0387 0.5813
1067	104.4670 0.0080 2.5064 0.5166 2.7828 0.0393 0.5813
1068	104.5237 0.0080 2.5083 0.5125 2.7786 0.0400 0.5813
1069	104.5811 0.0080 2.5102 0.5084 2.7745 0.0406 0.5813
1070	104.6393 0.0080 2.5122 0.5043 2.7704 0.0411 0.5813
1071	104.6982 0.0080 2.5141 0.5003 2.7663 0.0417 0.5812
1072	104.7579 0.0080 2.5160 0.4963 2.7623 0.0423 0.5812
1073	104.8183 0.0080 2.5180 0.4923 2.7584 0.0429 0.5812
1074	104.8794 0.0080 2.5199 0.4884 2.7545 0.0435 0.5812
1075	104.9413 0.0080 2.5218 0.4844 2.7506 0.0440 0.5812
1076	105.0038 0.0080 2.5237 0.4806 2.7468 0.0446 0.5812
1077	105.0670 0.0080 2.5257 0.4767 2.7431 0.0452 0.5812
1078	105.1310 0.0080 2.5276 0.4729 2.7393 0.0457 0.5811
1079	105.1956 0.0080 2.5295 0.4691 2.7357 0.0463 0.5811
1080	105.2609 0.0080 2.5315 0.4654 2.7321 0.0468 0.5811
1081	105.3269 0.0080 2.5334 0.4617 2.7285 0.0474 0.5811
1082	105.3935 0.0080 2.5353 0.4580 2.7249 0.0479 0.5811
1083	105.4609 0.0080 2.5372 0.4543 2.7214 0.0484 0.5811
1084	105.5288 0.0080 2.5392 0.4507 2.7180 0.0489 0.5811
1085	105.5975 0.0080 2.5411 0.4471 2.7146 0.0495 0.5810
1086	105.6667 0.0080 2.5430 0.4435 2.7112 0.0500 0.5810
1087	105.7366 0.0080 2.5449 0.4399 2.7079 0.0505 0.5810
1088	105.8072 0.0080 2.5468 0.4364 2.7046 0.0510 0.5810
1089	105.8783 0.0080 2.5488 0.4329 2.7014 0.0515 0.5810
1090	105.9501 0.0080 2.5507 0.4295 2.6982 0.0520 0.5810
1091	106.0225 0.0080 2.5526 0.4260 2.6951 0.0525 0.5810
1092	106.0955 0.0080 2.5545 0.4226 2.6920 0.0530 0.5809
1093	106.1692 0.0080 2.5564 0.4192 2.6889 0.0534 0.5809
1094	106.2434 0.0080 2.5583 0.4159 2.6858 0.0539 0.5809
1095	106.3182 0.0080 2.5602 0.4126 2.6829 0.0544 0.5809
1096	106.3936 0.0080 2.5621 0.4093 2.6799 0.0549 0.5809
1097	106.4696 0.0080 2.5640 0.4060 2.6770 0.0553 0.5809
1098	106.5461 0.0080 2.5659 0.4027 2.6741 0.0558 0.5809
1099	106.6233 0.0080 2.5678 0.3995 2.6713 0.0562 0.5809
1100	106.7010 0.0080 2.5697 0.3963 2.6685 0.0567 0.5808
1101	106.7792 0.0080 2.5716 0.3931 2.6657 0.0571 0.5808
1102	106.8580 0.0080 2.5735 0.3900 2.6630 0.0576 0.5808
1103	106.9374 0.0080 2.5754 0.3869 2.6603 0.0580 0.5808
1104	107.0173 0.0080 2.5773 0.3838 2.6576 0.0585 0.5808
1105	107.0977 0.0080 2.5791 0.3807 2.6550 0.0589 0.5808
1106	107.1787 0.0080 2.5810 0.3777 2.6524 0.0593 0.5808
1107	107.2602 0.0080 2.5829 0.3746 2.6498 0.0597 0.5808
1108	107.3423 0.0080 2.5848 0.3716 2.6473 0.0602 0.5807
1109	107.4248 0.0080 2.5866 0.3687 2.6448 0.0608 0.5807
1110	107.5079 0.0080 2.5884 0.3657 2.6424 0.0615 0.5807
1111	107.5914 0.0080 2.5901 0.3628 2.6399 0.0623 0.5807
1112	107.6753 0.0080 2.5918 0.3599 2.6376 0.0633 0.5807
1113	107.7597 0.0080 2.5935 0.3570 2.6352 0.0646 0.5806
1114	107.8445 0.0080 2.5951 0.3542 2.6329 0.0660 0.5806
1115	107.9297 0.0080 2.5967 0.3513 2.6306 0.0675 0.5805
1116	108.0152 0.0080 2.5982 0.3485 2.6283 0.0692 0.5805
1117	108.1011 0.0080 2.5997 0.3457 2.6261 0.0711 0.5804
1118	108.1873 0.0080 2.6011 0.3430 2.6239 0.0732 0.5804
1119	108.2737 0.0080 2.6025 0.3402 2.6218 0.0753 0.5803
1120	108.3605 0.0080 2.6039 0.3375 2.6197 0.0776 0.5803
1121	108.4475 0.0080 2.6052 0.3348 2.6176 0.0800 0.5802
1122	108.5348 0.0080 2.6065 0.3321 2.6156 0.0825 0.5801
1123	108.6223 0.0080 2.6078 0.3295 2.6136 0.0851 0.5801
1124	108.7101 0.0080 2.6090 0.3268 2.6116 0.0877 0.5800
1125	108.7981 0.0080 2.6103 0.3242 2.6097 0.0905 0.5799
1126	108.8863 0.0080 2.6115 0.3216 2.6078 0.0933 0.5798
1127	108.9748 0.0080 2.6127 0.3190 2.6060 0.0962 0.5798
1128	109.0634 0.0080 2.6138 0.3165 2.6042 0.0991 0.5797
1129	109.1522 0.0080 2.6150 0.3140 2.6025 0.1021 0.5796
1130	109.2412 0.0080 2.6162 0.3115 2.6007 0.1051 0.5795
1131	109.3304 0.0080 2.6173 0.3090 2.5991 0.1082 0.5794
1132	109.4198 0.0080 2.6184 0.3065 2.5974 0.1112 0.5793
1133	109.5093 0.0080 2.6195 0.3040 2.5959 0.1144 0.5793
1134	109.5989 0.0080 2.6206 0.3016 2.5943 0.1175 0.5792
1135	109.6887 0.0080 2.6217 0.2992 2.5928 0.1207 0.5791
1136	109.7787 0.0080 2.6228 0.2968 2.5913 0.1239 0.5790
1137	109.8688 0.0080 2.6238 0.2944 2.5899 0.1271 0.5789
1138	109.9590 0.0080 2.6249 0.2921 2.5885 0.1303 0.5788
1139	110.0493 0.0080 2.6259 0.2897 2.5872 0.1335 0.5787
1140	110.1398 0.0080 2.6270 0.2874 2.5859 0.1368 0.5786
1141	110.2303 0.0080 2.6280 0.2851 2.5846 0.1401 0.5786
1142	110.3209 0.0080 2.6291 0.2828 2.5834 0.1433 0.5785
1143	110.4117 0.0080 2.6301 0.2806 2.5822 0.1466 0.5784
1144	110.5025 0.0080 2.6311 0.2783 2.5810 0.1499 0.5783
1145	110.5934 0.0080 2.6321 0.2761 2.5799 0.1532 0.5782
1146	110.6843 0.0080 2.6331 0.2739 2.5788 0.1565 0.5781
1147	110.7753 0.0080 2.6341 0.2717 2.5778 0.1598 0.5780
1148	110.8664 0.0080 2.6351 0.2695 2.5768 0.1631 0.5779
1149	110.9575 0.0080 2.6361 0.2674 2.5758 0.1664 0.5778
1150	111.0486 0.0080 2.6371 0.2653 2.5749 0.1697 0.5777
1151	111.1398 0.0080 2.6380 0.2631 2.5740 0.1730 0.5777
1152	111.2310 0.0080 2.6390 0.2610 2.5731 0.1763 0.5776
1153	111.3222 0.0080 2.6400 0.2590 2.5723 0.1796 0.5775
1154	111.4134 0.0080 2.6409 0.2569 2.5715 0.1829 0.5774
1155	111.5046 0.0080 2.6419 0.2548 2.5707 0.1862 0.5773
1156	111.5959 0.0080 2.6429 0.2528 2.5700 0.1895 0.5772
1157	111.6871 0.0080 2.6438 0.2508 2.5693 0.1928 0.5771
1158	111.7783 0.0080 2.6447 0.2488 2.5686 0.1961 0.5770
1159	111.8694 0.0080 2.6457 0.2468 2.5680 0.1994 0.5769
1160	111.9606 0.0080 2.6466 0.2448 2.5674 0.2027 0.5768
1161	112.0517 0.0080 2.6476 0.2429 2.5668 0.2060 0.5768
1162	112.1427 0.0080 2.6485 0.2410 2.5663 0.2093 0.5767
1163	112.2337 0.0080 2.6494 0.2390 2.5658 0.2126 0.5766
1164	112.3247 0.0080 2.6503 0.2372 2.5653 0.2158 0.5765
1165	112.4156 0.0080 2.6512 0.2353 2.5648 0.2191 0.5764
1166	112.5064 0.0080 2.6521 0.2334 2.5644 0.2224 0.5763
1167	112.5972 0.0080 2.6530 0.2316 2.5640 0.2257 0.5762
1168	112.6878 0.0080 2.6539 0.2297 2.5636 0.2289 0.5761
1169	112.7784 0.0080 2.6548 0.2279 2.5633 0.2322 0.5760
1170	112.8689 0.0080 2.6557 0.2261 2.5629 0.2354 0.5759
1171	112.9594 0.0080 2.6566 0.2243 2.5626 0.2387 0.5759
1172	113.0497 0.0080 2.6575 0.2226 2.5624 0.2419 0.5758
1173	113.1399 0.0080 2.6584 0.2208 2.5621 0.2452 0.5757
1174	113.2300 0.0080 2.6592 0.2191 2.5635 0.2484 0.5756
1175	113.3200 0.0080 2.6601 0.2174 2.5670 0.2517 0.5755
1176	113.4098 0.0080 2.6610 0.2157 2.5730 0.2549 0.5754
1177	113.4993 0.0081 2.6618 0.2140 2.5815 0.2581 0.5753
1178	113.5882 0.0081 2.6627 0.2123 2.5927 0.2612 0.5752
1179	113.6763 0.0081 2.6636 0.2107 2.6066 0.2642 0.5752
1180	113.7631 0.0081 2.6645 0.2090 2.6231 0.2672 0.5751
1181	113.8483 0.0081 2.6654 0.2074 2.6422 0.2700 0.5750
1182	113.9314 0.0081 2.6663 0.2058 2.6639 0.2725 0.5749
1183	114.0118 0.0081 2.6673 0.2043 2.6880 0.2749 0.5749
1184	114.0891 0.0081 2.6683 0.2027 2.7145 0.2770 0.5748
1185	114.1627 0.0081 2.6694 0.2012 2.7432 0.2788 0.5748
1186	114.2320 0.0081 2.6705 0.1996 2.7741 0.2803 0.5747
1187	114.2965 0.0081 2.6718 0.1981 2.8069 0.2815 0.5747
1188	114.3556 0.0081 2.6730 0.1967 2.8415 0.2822 0.5747
1189	114.4087 0.0082 2.6744 0.1952 2.8779 0.2826 0.5747
1190	114.4554 0.0082 2.6759 0.1938 2.9159 0.2825 0.5747
1191	114.4949 0.0082 2.6775 0.1923 2.9554 0.2820 0.5747
1192	114.5269 0.0082 2.6791 0.1909 2.9962 0.2811 0.5747
1193	114.5509 0.0082 2.6809 0.1896 3.0382 0.2797 0.5747
1194	114.5663 0.0082 2.6827 0.1882 3.0813 0.2777 0.5748
1195	114.5727 0.0083 2.6847 0.1869 3.1254 0.2754 0.5749
1196	114.5696 0.0083 2.6867 0.1856 3.1703 0.2728 0.5749
1197	114.5568 0.0083 2.6885 0.1843 3.2160 0.2710 0.5750
1198	114.5335 0.0083 2.6902 0.1831 3.2622 0.2697 0.5750
1199	114.4994 0.0084 2.6917 0.1818 3.3090 0.2687 0.5750
1200	114.4540 0.0084 2.6932 0.1806 3.3562 0.2680 0.5751
1201	114.3970 0.0082 2.6947 0.1792 3.4037 0.2676 0.5751
1202	114.3280 0.0555 2.6961 0.2286 3.4514 0.2672 0.5751
1203	114.2736 0.0555 2.6973 0.4305 3.4992 0.2668 0.5751
1204	114.3130 0.0554 2.6970 0.7587 3.5471 0.2713 0.5750
1205	114.5056 0.0554 2.6914 1.1895 3.5950 0.2942 0.5743
1206	114.8927 0.0552 2.6800 1.7015 3.6433 0.3376 0.5732
1207	115.5024 0.0550 2.6624 2.2755 3.6920 0.4017 0.5714
1208	116.3513 0.0547 2.6390 2.8936 3.7414 0.4858 0.5691
1209	117.4466 0.0542 2.6101 3.5388 3.7919 0.5877 0.5663
1210	118.7872 0.0534 2.5763 4.1938 3.8438 0.7051 0.5631
1211	120.3643 0.0521 2.5385 4.8403 3.8975 0.8351 0.5595
1212	122.1610 0.0501 2.4974 5.4575 3.9535 0.9743 0.5557
1213	124.1518 0.0473 2.4541 6.0229 4.0121 1.1190 0.5518
1214	126.3018 0.0435 2.4099 6.5145 4.0736 1.2648 0.5478
1215	128.5677 0.0390 2.3660 6.9162 4.1382 1.4073 0.5439
1216	130.9015 0.0344 2.3237 7.2223 4.2062 1.5420 0.5402
1217	133.2557 0.0299 2.2840 7.4382 4.2775 1.6651 0.5368
1218	135.5890 0.0261 2.2479 7.5760 4.3522 1.7744 0.5338
1219	137.8692 0.0229 2.2155 7.6502 4.4301 1.8688 0.5313
1220	140.0732 0.0203 2.1870 7.6741 4.5109 1.9485 0.5291
1221	142.1859 0.0182 2.1622 7.6594 4.5945 2.0145 0.5273
1222	144.1981 0.0165 2.1407 7.6153 4.6805 2.0683 0.5258
1223	146.1053 0.0151 2.1222 7.5493 4.7684 2.1116 0.5246
1224	147.9062 0.0140 2.1062 7.4670 4.8580 2.1459 0.5237
1225	149.6015 0.0131 2.0924 7.3729 4.9489 2.1730 0.5229
1226	151.1934 0.0124 2.0804 7.2706 5.0407 2.1940 0.5224
1227	152.6851 0.0117 2.0699 7.1628 5.1330 2.2103 0.5219
1228	154.0801 0.0112 2.0607 7.0516 5.2255 2.2227 0.5216
1229	155.3825 0.0108 2.0524 6.9388 5.3178 2.2322 0.5213
1230	156.5963 0.0104 2.0451 6.8257 5.4098 2.2393 0.5211
1231	157.7256 0.0101 2.0384 6.7132 5.5011 2.2446 0.5210
1232	158.7743 0.0098 2.0323 6.6023 5.5915 2.2485 0.5209
1233	159.7464 0.0096 2.0268 6.4935 5.6808 2.2512 0.5208
1234	160.6455 0.0094 2.0217 6.3872 5.7688 2.2531 0.5207
1235	161.4753 0.0092 2.0169 6.2838 5.8554 2.2542 0.5207
1236	162.2390 0.0090 2.0125 6.1836 5.9403 2.2546 0.5207
1237	162.9398 0.0089 2.0085 6.0867 6.0236 2.2545 0.5207
1238	163.5807 0.0088 2.0047 5.9931 6.1050 2.2539 0.5207
1239	164.1647 0.0087 2.0012 5.9030 6.1845 2.2528 0.5208
1240	164.6943 0.0086 1.9979 5.8162 6.2621 2.2512 0.5208
1241	165.1720 0.0085 1.9950 5.7329 6.3377 2.2490 0.5209
1242	165.6002 0.0085 1.9922 5.6529 6.4111 2.2464 0.5209
1243	165.9812 0.0084 1.9898 5.5760 6.4825 2.2433 0.5210
1244	166.3170 0.0084 1.9875 5.5024 6.5517 2.2396 0.5211
1245	166.6095 0.0083 1.9855 5.4317 6.6188 2.2354 0.5212
